file,ID,MISSION,DIVE,D_TGT,T_DIVE,MAX_BUOY,SM_CC,CALL_NDIVES,N_NOSURFACE,AH0_24V,AH0_10V,SC_RECORDABOVE,PA_RECORDABOVE,PA_PROFILE,CAPUPLOAD,D_BOOST,T_BOOST,e_pump_apogee,e_pump_surface,e_motors,e_comms,e_tt8_sampling,e_hotel,e_other,s_tt8_sampling,s_iridium,sensors,S_SciCon,I_SciCon,S_PAM,I_PAM,instrument,firmware,v24,ah24,v10,ah10,t_start,surface_min,dive_min,km_ground,maxdepth,t_above_100,t_above_200,t_above_300,t_above_500,t_above_900,n_eng,n_sbect,n_contopt,n_wlseaowl,n_auxCompass,n_wlbb2fl,km_water,kb_data,kb_cap,cc_apogee,j_apogee,cc_shallow,j_shallow,d_apogee,S_SBE_CT,I_SBE_CT,S_CONTOPT,I_CONTOPT,S_UVP,I_UVP,S_ESNDR,I_ESNDR
2018/DATA-20180705/p6440180.nc,644,6,180,990,330,250,300,1,0,310,0,2000,200,3,0,120,0,0.203236,0,0.00533026,0.0201185,0.0199094,0.0325388,0,2175.89,349.021,SciCon|PAM,6473,25.348,5227,55,magnetometer sbe41 contopt wlseaowl,66.12,13.43,53.618,13.27,0,1.53199e+09,12.2667,110.383,1.41557,268.191,2327.6,4619.52,6363.18,6363.18,6363.18,1019,638,637,638,1275,0,1.82163,33.376,162.772,487.894,8193.72,152.819,261.744,265.24,,,,,,,,
2018/DATA-20180705/p6440181.nc,644,6,181,990,330,250,300,1,0,310,0,2000,200,3,0,120,0,0.204265,0,0.00513217,0.0202255,0.019744,0.0315704,0,2157.82,350.319,SciCon|PAM,6249,25.405,5047,55,magnetometer sbe41 contopt wlseaowl,66.12,13.45,53.911,13.28,0,1.532e+09,12.4333,106.567,1.15116,268.122,2244.49,4436.99,6143.41,6143.41,6143.41,984,615,615,615,1229,0,1.75656,30.038,155.803,486.913,8184.57,163.122,279.009,264.092,,,,,,,,
2018/DATA-20180705/p6440182.nc,644,6,182,990,330,250,300,1,0,310,0,2000,200,3,0,120,0,0.202289,0,0.00692105,0.0195891,0.0205969,0.0333971,0,2251.03,337.435,SciCon|PAM,6931,25.47,5096,55,magnetometer sbe41 contopt wlseaowl,66.12,13.42,54.214,13.33,0,1.53201e+09,12.05,117.95,1.14988,293.578,2168.12,4504.57,6825.36,6825.36,6825.36,1058,684,672,684,1366,0,1.97034,33.392,165.897,486.913,8337.59,130.252,234.858,290.702,,,,,,,,
2018/DATA-20180705/p6440183.nc,644,6,183,990,330,250,300,1,0,310,0,2000,200,3,0,120,0,0.201881,0,0.00561038,0.0274339,0.0215246,0.0331785,0,2352.42,491.891,SciCon|PAM,6784,25.311,5189,55,magnetometer sbe41 contopt wlseaowl,66.12,13.4,54.525,13.26,0,1.53202e+09,16.3667,115.133,1.27792,294.802,2182.7,4349.86,6672.48,6672.48,6672.48,1027,668,667,668,1335,0,1.9074,33.325,168.324,487.158,8410.55,126.818,197.192,291.55,,,,,,,,
2018/DATA-20180705/p6440184.nc,644,6,184,990,330,250,300,1,0,310,0,2000,200,3,0,120,0,0.179746,0.00153622,0.00479418,0.0214518,0.021275,0.0343086,0,2325.14,373.937,SciCon|PAM,7311,24.669,5129,55,magnetometer sbe41 contopt wlseaowl,66.12,13.38,54.835,13.28,0,1.53202e+09,12.8667,123.65,1.5176,308.445,2284.74,4499.29,6811.19,7205.39,7205.39,1098,694,693,694,1441,0,2.0689,33.353,170.821,486.667,8623.28,0,0,305.792,,,,,,,,
2018/DATA-20180705/p6440185.nc,644,6,185,990,330,250,300,1,0,310,0,2000,200,3,0,120,0,0.217219,0,0.00662198,0.0234863,0.0223264,0.0356944,0,2440.04,405.375,SciCon|PAM,7815,23.566,5144,55,magnetometer sbe41 contopt wlseaowl,66.12,13.33,55.163,13.23,0,1.53203e+09,13.6833,132.6,1.60668,333.847,2236.11,4476.56,6715.93,7702.61,7702.61,1145,702,698,702,1541,0,2.2412,36.683,175.801,486.913,9019.82,117.987,222.986,331.402,,,,,,,,
2018/DATA-20180705/p6440186.nc,644,6,186,990,330,250,300,1,0,310,0,2000,200,3,0,120,0,0.222747,0,0.00494352,0.0224902,0.02217,0.035569,0,2422.95,389.908,SciCon|PAM,7771,23.496,5006,55,magnetometer sbe41 contopt wlseaowl,66.12,13.33,55.49,13.25,0,1.53204e+09,13.3667,131.867,1.53431,337.519,2127.74,4358.33,6596.65,7656.22,7656.22,1129,693,692,693,1532,0,2.22348,36.662,174.149,487.158,9084.47,129.026,224.535,334.496,,,,,,,,
2018/DATA-20180705/p6440187.nc,644,6,187,990,330,250,300,1,0,310,0,2000,200,3,0,120,0,0.209224,0,0.00633029,0.022131,0.022207,0.0360049,0,2427,380.364,SciCon|PAM,7794,23.425,5083,55,magnetometer sbe41 contopt wlseaowl,66.12,13.35,55.813,13.3,0,1.53205e+09,13.15,132.217,1.15651,338.195,2247.82,4439.64,6604.94,7678.53,7678.53,1136,695,694,695,1536,0,2.21714,36.686,178.962,487.403,8934.08,91.7407,142.279,335.089,,,,,,,,
2018/DATA-20180705/p6440188.nc,644,6,188,990,330,250,300,1,0,310,0,2000,200,3,0,120,0,0.214341,0,0.00598151,0.0227839,0.0223694,0.0357726,0,2444.74,395.913,SciCon|PAM,7853,23.477,5102,55,magnetometer sbe41 contopt wlseaowl,66.12,13.35,56.136,13.29,0,1.53206e+09,13.5667,133.083,1.4322,337.4,2230.38,4437.2,6664.14,7739.08,7739.08,1146,703,700,703,1548,0,2.24826,36.721,176.351,487.158,8857.8,120.195,220.25,334.742,,,,,,,,
2018/DATA-20180705/p6440189.nc,644,6,189,990,330,250,300,1,0,310,0,2000,200,3,0,120,0,0.215486,0,0.00571284,0.022643,0.0228072,0.0366116,0,2492.59,394.57,SciCon|PAM,7946,23.338,5150,55,magnetometer sbe41 contopt wlseaowl,66.12,13.33,56.462,13.28,0,1.53207e+09,13.6,134.75,1.64897,341.27,2221.17,4480.53,6691.42,7827.26,7827.26,1151,706,705,706,1567,0,2.28377,36.704,181.666,487.648,8848.16,132.95,231.725,338.045,,,,,,,,
2018/DATA-20180705/p6440190.nc,644,6,190,990,330,250,300,1,0,310,0,2000,200,3,0,120,0,0.204721,0,0.00540953,0.0236425,0.023738,0.0378239,0,2594.32,409.679,SciCon|PAM,8264,23.53,5413,55,magnetometer sbe41 contopt wlseaowl,66.12,13.35,56.788,13.23,0,1.53208e+09,13.85,139.833,1.56169,336.942,2420.62,4738.77,7042.6,8146.56,8146.56,1209,741,740,741,1630,0,2.35117,40.05,188.367,486.422,8749.34,91.0048,140.314,334.302,,,,,,,,
2018/DATA-20180705/p6440191.nc,644,6,191,990,330,250,300,1,0,310,0,2000,200,3,0,120,0,0.209211,0,0.00534681,0.0290211,0.022484,0.0357869,0,2457.27,496.171,SciCon|PAM,7655,23.767,5188,55,magnetometer sbe41 contopt wlseaowl,66.12,13.37,57.112,13.32,0,1.53209e+09,15.35,129.567,1.65949,328.516,2211.01,4428.55,6661.21,7534.94,7534.94,1121,694,694,694,1507,0,2.17779,36.699,175.01,486.913,8619.34,129.271,204.869,325.736,,,,,,,,
2018/DATA-20180705/p6440192.nc,644,6,192,990,330,250,300,1,0,310,0,2000,200,3,0,120,0,0.191671,0.000283634,0.00546455,0.0222736,0.022262,0.0360234,0,2433,382.313,SciCon|PAM,7670,23.997,5273,55,magnetometer sbe41 contopt wlseaowl,66.12,13.38,57.428,13.23,0,1.53209e+09,13.2667,129.267,1.42828,321.591,2375.03,4623.38,6848.08,7556.11,7556.11,1140,708,708,708,1511,0,2.16,36.715,181.397,486.913,8658.13,45.3798,69.5674,318.389,,,,,,,,
2018/DATA-20180705/p6440193.nc,644,6,193,990,330,250,300,1,0,310,0,2000,200,3,0,120,0,0.206409,0,0.0067783,0.0225879,0.0223076,0.0358662,0,2437.99,387.712,SciCon|PAM,7766,23.779,5220,55,magnetometer sbe41 contopt wlseaowl,66.12,13.38,57.745,13.26,0,1.5321e+09,13.4333,131.533,1.3217,326.855,2320.2,4551.5,6815.61,7651.42,7651.42,1145,708,708,708,1531,0,2.21544,36.656,180.115,486.913,8608.67,118.478,181.925,324.156,,,,,,,,
2018/DATA-20180705/p6440194.nc,644,6,194,990,330,250,300,1,0,310,0,2000,200,3,0,120,0,0.231178,0,0.00543588,0.023289,0.0216967,0.0347547,0,2371.23,404.782,SciCon|PAM,7356,24.222,5131,55,magnetometer sbe41 contopt wlseaowl,66.12,13.38,58.095,13.2,0,1.53211e+09,13.7333,124.867,1.42676,315.054,2235.89,4458.01,6671.76,7240.08,7240.08,1096,686,686,686,1449,0,2.12668,33.351,171.832,486.667,8545.93,127.799,1985.08,312.65,,,,,,,,
2018/DATA-20180705/p6440195.nc,644,6,195,990,330,250,300,1,0,310,0,2000,200,3,0,120,0,0.208614,0,0.00709674,0.0221629,0.0226456,0.0366523,0,2474.93,377.538,SciCon|PAM,7910,23.508,5180,55,magnetometer sbe41 contopt wlseaowl,66.12,13.37,58.417,13.23,0,1.53212e+09,13.2,134.2,1.60542,335.252,2188.45,4534.85,6764.09,7794.31,7794.31,1155,710,709,710,1559,0,2.26974,36.636,183.101,486.422,8725.13,108.666,232.827,332.398,,,,,,,,
2018/DATA-20180705/p6440196.nc,644,6,196,990,330,250,300,1,0,310,0,2000,200,3,0,120,0,0.236744,0,0.00567788,0.0224512,0.0229066,0.0373803,0,2503.46,385.205,SciCon|PAM,8158,22.858,5047,55,magnetometer sbe41 contopt wlseaowl,66.12,13.34,58.776,13.19,0,1.53213e+09,13.3667,138.133,1.61645,355.757,2204.36,4395.44,6556.59,8041.3,8041.3,1166,704,702,704,1609,0,2.35603,36.681,183.131,486.177,8871.99,121.176,1824.47,353.05,,,,,,,,
2018/DATA-20180705/p6440197.nc,644,6,197,990,330,250,300,1,0,310,0,2000,200,3,0,120,0,0.223049,0,0.00595843,0.0237054,0.0235143,0.0379843,0,2569.86,411.645,SciCon|PAM,8469,22.574,5105,55,magnetometer sbe41 contopt wlseaowl,66.12,13.33,59.109,13.23,0,1.53214e+09,14,143.35,1.8307,363.885,2296.47,4422.2,6674.76,8350.6,8350.6,1194,722,720,722,1671,0,2.44075,36.649,189.094,486.422,8954.97,148.895,268.834,361.502,,,,,,,,
2018/DATA-20180705/p6440198.nc,644,6,198,990,330,250,300,1,0,310,0,2000,200,3,0,120,0,0.20448,0,0.00621956,0.0238746,0.0247447,0.0395324,0,2704.33,412.364,SciCon|PAM,9080,22.017,5218,55,magnetometer sbe41 contopt wlseaowl,66.12,13.28,59.447,13.19,0,1.53215e+09,14.05,153.533,2.12472,384.436,2301.98,4532.29,6823.49,8959.6,8959.6,1271,752,751,752,1793,0,2.59454,40.006,196.458,485.931,9088.22,57.6446,90.6396,381.756,,,,,,,,
2018/DATA-20180705/p6440199.nc,644,6,199,990,330,250,300,1,0,310,0,2000,200,3,0,120,0,0.233441,0,0.00700872,0.0253129,0.0252103,0.0407013,0,2755.22,438.331,SciCon|PAM,9272,21.954,5344,55,magnetometer sbe41 contopt wlseaowl,66.12,13.28,59.795,13.23,0,1.53216e+09,14.4833,156.617,2.48647,393.508,2326.71,4636.69,6883.27,9148.56,9148.56,1296,764,763,764,1830,0,2.67536,39.981,203.404,486.667,9170.72,170.481,274.181,390.8,,,,,,,,
2018/DATA-20180705/p6440200.nc,644,6,200,990,330,250,300,1,0,310,0,2000,200,3,0,120,0,0.223634,0,0.00796344,0.0268745,0.025275,0.0405592,0,2762.29,465.196,SciCon|PAM,9315,21.829,5261,55,magnetometer sbe41 contopt wlseaowl,66.12,13.28,60.142,13.17,0,1.53217e+09,15,157.3,2.4824,393.608,2249.21,4528.54,6837.27,9186.48,9186.48,1286,761,759,761,1838,0,2.68465,40.005,203.54,485.931,9092.26,134.668,245.927,391.356,,,,,,,,
2018/DATA-20180705/p6440201.nc,644,6,201,990,330,250,300,1,0,310,0,2000,200,3,0,120,0,0.226311,0,0.00640511,0.0370785,0.0278016,0.0420208,0,3038.42,682.878,SciCon|PAM,9707,21.391,5575,55,magnetometer sbe41 contopt wlseaowl,66.12,13.27,60.508,13.23,0,1.53218e+09,20.9667,163.767,2.37017,412.486,2262.09,4472.12,6793.11,9578.4,9578.4,1326,771,771,771,1917,0,2.81499,43.307,209.309,486.422,9239.36,128.045,232.792,409.852,,,,,,,,
2018/DATA-20180705/p6440202.nc,644,6,202,990,330,200,300,1,0,310,0,2000,200,3,0,120,0,0.181515,8.01975e-05,0.00649611,0.0262565,0.0267074,0.0430593,0,2918.84,443.954,SciCon|PAM,10295,21.322,5481,55,magnetometer sbe41 contopt wlseaowl,66.12,13.37,60.828,13.31,0,1.53219e+09,14.6667,172.817,1.87503,414.396,2426.31,4768.37,7183.89,10167.3,10167.3,1410,817,816,816,2035,0,2.72942,43.271,218.161,389.53,7492.96,98.8543,202.302,413.6,,,,,,,,
2018/DATA-20180705/p6440203.nc,644,6,203,990,330,200,300,1,0,310,0,2000,200,3,0,120,0,0.187735,0,0.00633027,0.027361,0.0276428,0.0445055,0,3021.07,465.539,SciCon|PAM,10674,20.963,5505,55,magnetometer sbe41 contopt wlseaowl,66.12,13.35,61.156,13.21,0,1.5322e+09,15.1667,179.817,2.2004,432.834,2363.92,4754.48,7153.34,10540.1,10540.1,1445,827,822,827,2109,0,2.83988,46.604,226.097,389.775,7583.14,113.327,236.296,432.504,,,,,,,,
2018/DATA-20180705/p6440204.nc,644,6,204,990,330,200,300,1,0,310,0,2000,200,3,0,120,0,0.182425,0.000238213,0.00648693,0.0272148,0.0282772,0.045228,0,3090.4,460.614,SciCon|PAM,11019,20.898,5705,55,magnetometer sbe41 contopt wlseaowl,66.12,13.35,61.486,13.29,0,1.53221e+09,15.1333,184.767,2.46266,433.541,2460.75,4968.92,7339.4,10878,10878,1503,852,850,850,2177,0,2.91798,46.616,226.892,389.53,7559.03,93.9484,213.38,432.95,,,,,,,,
2018/DATA-20180705/p6440205.nc,644,6,205,990,330,200,300,1,0,310,0,2000,200,3,0,120,0,0.182318,0,0.00772167,0.027199,0.025824,0.0410675,0,2822.3,460.606,SciCon|PAM,9643,21.896,5493,55,magnetometer sbe41 contopt wlseaowl,66.12,13.39,61.798,13.36,0,1.53222e+09,15.1667,162.45,2.16347,391.402,2371.59,4756.01,7112.14,9500.7,9500.7,1348,792,790,791,1902,0,2.53889,43.266,206.7,390.021,7279.65,125.837,253.289,390.154,,,,,,,,
2018/DATA-20180705/p6440206.nc,644,6,206,990,330,200,300,1,0,310,0,2000,200,3,0,120,0,0.162372,0.00048909,0.0072872,0.0271035,0.0234238,0.0366143,0,2559.98,468.252,SciCon|PAM,8051,24,5443,55,magnetometer sbe41 contopt wlseaowl,66.12,13.45,62.087,13.41,0,1.53223e+09,15.1,135.383,1.52607,323.416,2296.32,4699.53,7143.12,7919.98,7919.98,1187,741,740,741,1586,0,2.09346,36.682,185.016,390.021,6839.92,85.1177,196,321.947,,,,,,,,
2018/DATA-20180705/p6440207.nc,644,6,207,990,330,200,300,1,0,310,0,2000,200,3,0,120,0,0.160321,0.000433643,0.00592676,0.0241372,0.0229389,0.036528,0,2506.99,419.121,SciCon|PAM,7915,24.432,5523,55,magnetometer sbe41 contopt wlseaowl,66.12,13.47,62.372,13.4,0,1.53224e+09,13.9167,133.35,1.61215,314.342,2445.44,4835.29,7250.56,7794.59,7794.59,1183,743,742,743,1561,0,2.05489,36.656,186.17,389.039,6772.06,87.3254,187.711,312.997,,,,,,,,
2018/DATA-20180705/p6440208.nc,644,6,208,990,330,200,300,1,0,310,0,2000,200,3,0,120,0,0.164323,0.000366563,0.0074705,0.0248952,0.0226615,0.035943,0,2476.67,430.283,SciCon|PAM,7676,24.924,5522,55,magnetometer sbe41 contopt wlseaowl,66.12,13.47,62.656,13.44,0,1.53225e+09,14.2333,129.267,1.75875,301.974,2348.81,4809.2,7384.32,7554.32,7554.32,1158,740,735,740,1512,0,1.99496,36.677,183.479,390.511,6711.08,88.5519,248.739,300.296,,,,,,,,
2018/DATA-20180705/p6440209.nc,644,6,209,990,330,200,300,1,0,310,0,2000,200,3,0,120,0,0.162943,0,0.00700692,0.0243279,0.0218339,0.0343095,0,2386.22,422.861,SciCon|PAM,7217,25.368,5383,55,magnetometer sbe41 contopt wlseaowl,66.12,13.48,62.932,13.36,0,1.53226e+09,14.0333,122.567,1.85227,291.197,2247.89,4694.09,7101.28,7101.28,7101.28,1107,711,333,333,750,0,1.86834,33.335,172.239,390.266,6641.11,114.063,230.597,289.598,,,,,,,,
2018/DATA-20180705/p6440210.nc,644,6,210,990,330,200,300,1,0,310,0,2000,200,3,0,120,0,0.157909,0.000127925,0.00534038,0.0240002,0.0215578,0.0337958,0,2356.05,418.272,SciCon|PAM,7061,25.374,5461,55,magnetometer sbe41 contopt wlseaowl,66.12,13.5,63.204,13.45,0,1.53227e+09,13.8,118.8,1.66269,282.768,2403.05,4778.74,6945.36,6945.36,6945.36,1096,696,694,696,1391,0,1.82635,33.322,172.224,390.511,6596.81,97.3825,195.658,281.06,,,,,,,,
2018/DATA-20180705/p6440211.nc,644,6,211,990,330,200,300,1,0,310,0,2000,200,3,0,120,0,0.159761,0,0.0081456,0.0306875,0.0231984,0.0349397,0,2535.34,579.992,SciCon|PAM,7150,25.452,5901,55,magnetometer sbe41 contopt wlseaowl,66.12,13.51,63.486,13.46,0,1.53228e+09,18.75,121.25,1.30771,278.599,2453.08,4910.13,7036.39,7036.39,7036.39,1108,704,702,704,1409,0,1.84126,36.723,184.928,390.021,6551.15,109.893,203.402,276.796,,,,,,,,
2018/DATA-20180705/p6440212.nc,644,6,212,990,330,200,300,1,0,310,0,2000,200,3,0,120,0,0.162733,0,0.00634599,0.0235827,0.0213517,0.0340052,0,2333.52,410.387,SciCon|PAM,6981,25.44,5474,55,magnetometer sbe41 contopt wlseaowl,66.12,13.51,63.758,13.36,0,1.53229e+09,13.7833,118.617,1.4053,275.474,2393.35,4794.46,6864.6,6864.6,6864.6,1080,688,687,688,1374,0,1.80734,33.358,176.545,389.775,6530.61,121.422,275.198,273.892,,,,,,,,
2018/DATA-20180705/p6440213.nc,644,6,213,990,330,200,300,1,0,310,0,2000,200,3,0,120,0,0.151527,0.00066087,0.005172,0.0231556,0.0209858,0.0334703,0,2293.53,395.353,SciCon|PAM,6816,25.413,5497,55,magnetometer sbe41 contopt wlseaowl,66.12,13.51,64.023,13.4,0,1.53229e+09,13.45,115.15,1.42246,269.542,2407.82,4825.01,6701.95,6701.95,6701.95,1076,672,668,672,1342,0,1.73023,33.319,170.144,390.511,6508.25,78.74,121.111,267.993,,,,,,,,
2018/DATA-20180705/p6440214.nc,644,6,214,990,330,200,300,1,0,310,0,2000,200,3,0,120,0,0.169102,0.0002448,0.00479455,0.0219761,0.0203487,0.0327682,0,2223.9,378.51,SciCon|PAM,6646,25.271,5419,55,magnetometer sbe41 contopt wlseaowl,66.12,13.5,64.308,13.19,0,1.5323e+09,13.05,112.35,1.2764,264.834,2355.91,4779.82,6534.33,6534.33,6534.33,1053,655,652,654,1309,0,1.71438,33.36,164.21,390.757,6490.85,93.4578,1305.26,263.102,,,,,,,,
2018/DATA-20180705/p6440215.nc,644,6,215,990,330,200,300,1,0,310,0,2000,200,3,0,120,0,0.170626,0.000434945,0.00685393,0.0224298,0.0204126,0.0327855,0,2230.88,391.1,SciCon|PAM,6630,25.42,5444,55,magnetometer sbe41 contopt wlseaowl,66.12,13.52,64.596,13.23,0,1.53231e+09,13.1333,111.967,1.01481,262.326,2357.64,4797.63,6525.57,6525.57,6525.57,1052,654,652,653,1306,0,1.71264,33.356,167.322,390.021,6510.81,86.5895,1372.14,260.747,,,,,,,,
2018/DATA-20180705/p6440216.nc,644,6,216,990,330,200,300,1,0,310,0,2000,200,3,0,120,0,0.167544,0.000236438,0.00635762,0.0227757,0.0209244,0.033457,0,2286.82,391.472,SciCon|PAM,6836,25.472,5492,55,magnetometer sbe41 contopt wlseaowl,66.12,13.5,64.883,13.2,0,1.53232e+09,13.25,115.65,0.868602,269.024,2368.22,4833.93,6723.27,6723.27,6723.27,1079,673,671,673,1347,0,1.75766,33.37,168.083,390.511,6561.98,93.7031,1169.95,267.243,,,,,,,,
2018/DATA-20180705/p6440217.nc,644,6,217,990,330,200,300,1,0,310,0,2000,200,3,0,120,0,0.167634,0.000196382,0.00713828,0.0230267,0.0213343,0.034298,0,2331.62,401.741,SciCon|PAM,7031,25.428,5554,55,magnetometer sbe41 contopt wlseaowl,66.12,13.5,65.174,13.19,0,1.53232e+09,13.4667,118.633,0.999039,277.026,2428.84,4895.63,6922.36,6922.36,6922.36,1095,693,692,693,1385,0,1.81018,33.362,176.92,389.775,6588.79,95.6654,1135.99,275.248,,,,,,,,
2018/DATA-20180705/p6440218.nc,644,6,218,990,330,200,300,1,0,310,0,2000,200,3,0,120,0,0.164488,0.000331373,0.00696955,0.0235129,0.0208469,0.03325,0,2278.35,405.14,SciCon|PAM,6797,25.391,5468,55,magnetometer sbe41 contopt wlseaowl,66.12,13.5,65.459,13.17,0,1.53233e+09,13.5833,114.883,1.22606,269.412,2389.78,4793.98,6679.84,6679.84,6679.84,1067,670,668,669,1339,0,1.74738,33.352,169.716,390.266,6581.1,90.2689,1006.22,267.895,,,,,,,,
2018/DATA-20180705/p6440219.nc,644,6,219,990,330,200,300,1,0,310,0,2000,200,3,0,120,0,0.169855,0.000381432,0.00632245,0.0241994,0.0211838,0.0327516,0,2315.16,423.944,SciCon|PAM,6633,25.411,5496,55,magnetometer sbe41 contopt wlseaowl,66.12,13.52,65.747,13.19,0,1.53234e+09,14.3333,112.383,1.28202,264.296,2381.19,4802.22,6524.7,6524.7,6524.7,1057,654,651,653,1305,0,1.70413,33.325,165.11,389.53,6491.1,89.2877,1326.82,262.396,,,,,,,,
2018/DATA-20180705/p6440220.nc,644,6,220,990,410,200,300,1,0,310,0,2000,200,3,0,120,0,0.166364,0,0.00691738,0.0210832,0.0224887,0.0357739,0,2457.78,366.893,SciCon|PAM,7363,25.418,6014,55,magnetometer sbe41 contopt wlseaowl,66.12,13.52,66.021,13.38,0,1.53235e+09,13.2167,125.1,1.06061,262.415,2712.63,5383.63,7253.31,7253.31,7253.31,1176,727,726,726,1452,0,1.78951,36.708,184.933,388.058,6468.91,150.857,258.62,260.737,,,,,,,,
2018/DATA-20180705/p6440221.nc,644,6,221,990,410,200,300,1,0,310,0,2000,200,3,0,120,0,0.159365,0,0.00611972,0.0219809,0.0226807,0.0361972,0,2478.76,381.184,SciCon|PAM,7454,25.499,6058,55,magnetometer sbe41 contopt wlseaowl,66.12,13.52,66.295,13.39,0,1.53236e+09,13.3,126.6,0.77908,262.823,2673.26,5403.8,7335.84,7335.84,7335.84,1185,735,733,735,1468,0,1.81724,36.65,187.303,390.266,6468.74,117.251,199.093,261.195,,,,,,,,
2018/DATA-20180705/p6440222.nc,644,6,222,990,410,200,300,1,0,310,0,2000,200,3,0,120,0,0.134887,0.00277729,0.00792359,0.0228948,0.0230359,0.036927,0,2517.59,403.52,SciCon|PAM,7623,25.432,6167,55,magnetometer sbe41 contopt wlseaowl,66.12,13.51,66.572,13.35,0,1.53236e+09,13.6833,129.317,0.762475,265.281,2758.88,5493.19,7503.77,7503.77,7503.77,1210,752,751,752,1502,0,1.83756,39.969,193.09,390.021,6503.8,0,0,263.389,,,,,,,,
2018/DATA-20180705/p6440223.nc,644,6,223,990,410,200,300,1,0,310,0,2000,200,3,0,120,0,0.161741,0,0.00893763,0.0222265,0.023139,0.0374912,0,2528.85,381.363,SciCon|PAM,7717,25.379,6240,55,magnetometer sbe41 contopt wlseaowl,66.12,13.51,66.853,13.4,0,1.53237e+09,13.3833,130.717,1.01647,265.172,2724.27,5583.92,7595.67,7595.67,7595.67,1224,760,760,760,1520,0,1.90614,39.966,195.005,390.266,6505.15,117.987,268.808,263.352,,,,,,,,
2018/DATA-20180705/p6440224.nc,644,6,224,990,410,200,300,1,0,310,0,2000,200,3,0,120,0,0.160321,0,0.00574798,0.0232907,0.0233824,0.0373028,0,2555.45,405.113,SciCon|PAM,7679,25.385,6193,55,magnetometer sbe41 contopt wlseaowl,66.12,13.5,67.132,13.34,0,1.53238e+09,13.7167,130.283,1.1763,268.735,2694.19,5517.66,7561.73,7561.73,7561.73,1217,757,757,757,1513,0,1.86161,39.96,190.064,389.775,6484.12,118.723,231.574,266.285,,,,,,,,
2018/DATA-20180705/p6440225.nc,644,6,225,990,410,200,300,1,0,310,0,2000,200,3,0,120,0,0.161418,0,0.00720983,0.0240596,0.0237299,0.0375171,0,2593.43,418.282,SciCon|PAM,7885,25.364,6077,55,magnetometer sbe41 contopt wlseaowl,66.12,13.5,67.416,13.35,0,1.53239e+09,14.0667,133.733,1.10397,280.498,2685.04,5385.31,7767.34,7767.34,7767.34,1227,777,777,777,1554,0,1.91708,39.986,193.192,389.53,6565.42,116.27,197.103,279.05,,,,,,,,
2018/DATA-20180705/p6440226.nc,644,6,226,990,410,200,300,1,0,310,0,2000,200,3,0,120,0,0.161678,0,0.00671,0.0221118,0.0242714,0.0391584,0,2652.61,377.542,SciCon|PAM,8345,25.404,6277,55,magnetometer sbe41 contopt wlseaowl,66.12,13.48,67.703,13.33,0,1.5324e+09,13.4,141.3,0.848788,286.947,2852.19,5624.21,8226.46,8226.46,8226.46,1294,824,822,824,1646,0,2.02669,39.977,198.882,389.775,6588.04,113.081,191.104,285.438,,,,,,,,
2018/DATA-20180705/p6440227.nc,644,6,227,990,410,200,300,1,0,310,0,2000,200,3,0,120,0,0.164413,0,0.00723024,0.0242288,0.0247633,0.0397643,0,2706.37,420.803,SciCon|PAM,8615,25.26,6190,55,magnetometer sbe41 contopt wlseaowl,66.12,13.48,67.998,13.33,0,1.53241e+09,14.25,145.75,0.744414,300.262,2727.09,5504.65,8444.12,8486.38,8486.38,1309,843,841,842,1699,0,2.11674,40.006,203.398,389.53,6690.93,112.836,191.945,298.743,,,,,,,,
2018/DATA-20180705/p6440228.nc,644,6,228,990,410,200,300,1,0,310,0,2000,200,3,0,120,0,0.167851,0,0.00604187,0.0243327,0.0247284,0.0395545,0,2702.56,417.386,SciCon|PAM,8561,25.105,6154,55,magnetometer sbe41 contopt wlseaowl,66.12,13.48,68.292,13.32,0,1.53242e+09,14.2333,144.767,1.10463,300.381,2703.42,5457.26,8379.78,8429.77,8429.77,1299,833,833,833,1688,0,2.09933,40.02,201.73,389.775,6684.29,130.007,220.354,298.948,,,,,,,,
2018/DATA-20180705/p6440229.nc,644,6,229,990,410,200,300,1,0,310,0,2000,200,3,0,120,0,0.164606,0,0.0080253,0.0234891,0.0257388,0.0416766,0,2812.98,402.537,SciCon|PAM,9126,24.574,6365,55,magnetometer sbe41 contopt wlseaowl,66.12,13.47,68.592,13.4,0,1.53243e+09,13.9,154.15,1.58746,310.461,2845.63,5698.9,8523.48,9002.44,9002.44,1375,867,865,867,1801,0,2.24482,43.316,215.514,389.53,6725.87,109.647,191.957,309.45,,,,,,,,
2018/DATA-20180705/p6440230.nc,644,6,230,990,410,200,300,1,0,310,0,2000,200,3,0,120,0,0.165315,0,0.0067015,0.0241655,0.0258058,0.0408193,0,2820.31,410.026,SciCon|PAM,9064,24.485,6281,55,magnetometer sbe41 contopt wlseaowl,66.12,13.47,68.891,13.32,0,1.53244e+09,14.2167,153.2,1.19239,314.093,2718.1,5592.1,8350.88,8932.77,8932.77,1365,854,853,854,1788,0,2.2224,43.331,204.84,390.511,6767.34,111.364,178.773,312.75,,,,,,,,
